Titel,Datum,Ort,Link,Adresse,lat,lon,Datum/Uhrzeit
David Murray Quartet,,,https://rausgegangen.de/events/david-murray-quartet-2/,"Venloer Straße 40, 50672 Köln",50.94298625,6.93515992886236,"So, 12. Jan | 18:00"
German Brass,,,https://rausgegangen.de/events/german-brass-2/,"Bischofsgartenstraße 1, 50667 Köln",50.9406158,6.960824,"So, 12. Jan | 20:00"
Johanna Amelie & LISTENTOJULES,,,https://rausgegangen.de/events/johanna-amelie-listentojules-1/,"Richard-Wagner-Straße 39, 50674 Köln",50.935277850000006,6.934854393278206,"So, 12. Jan | 20:00"
Brass Academy – Abschlusskonzert,,,https://rausgegangen.de/events/brass-academy-abschlusskonzert-0/,"Im Mediapark 7, 50670 Köln",50.9487249,6.943300842058996,"Mo, 13. Jan | 20:00"
Iveta Apkalna,,,https://rausgegangen.de/events/iveta-apkalna-2/,"Bischofsgartenstraße 1, 50667 Köln",50.9406158,6.960824,"Mo, 13. Jan | 20:00"
Upcycling-Weihnachtsmarkt im IGLU,,,https://rausgegangen.de/events/upcycling-weihnachtsmarkt-im-iglu-45/,"Sudermanplatz 1, 50670 Köln",50.9511924,6.954275142874974,"Heute, 09. Jan | 11:00"
Hehlerei Studio Sale (FAIR FASHION & HEHLERWARE),,,https://rausgegangen.de/events/hehlerei-studio-sale-fair-fashion-hehlerware-18/,"Geisselstr. 56, 50823 Köln",50.9463411,6.9196943,"Heute, 09. Jan | 13:00"
Mädelsflohmarkt,,,https://rausgegangen.de/events/madelsflohmarkt-34/,"AbenteuerHallenKalk, Christian-Sünner-Straße 8",,,"Sa, 11. Jan | 12:00"
Möbelschau / Tag der offenen Türe bei der Möbelkiste,,,https://rausgegangen.de/events/mobelschau-tag-der-offenen-ture-bei-der-mobelkiste-0/,"Stolberger Straße 1, 50933 Köln",50.941187299999996,6.908213279159065,"So, 12. Jan | 11:00"
Karneval Flohmarkt,,,https://rausgegangen.de/events/karneval-flohmarkt-1/,"Melanchthonkirche, Breniger Straße 18",,,"So, 12. Jan | 14:00"
Karnevalströdelmarkt,,,https://rausgegangen.de/events/karnevalstrodelmarkt-1/,"Oberstraße 96, 51149 Köln",50.90018055,7.021319800000003,"So, 19. Jan | 11:00"
LAGERVERKAUF Kostüme & Accessoires für Karneval Damen/Herren/Kinder I Wohnaccessoires uvm. zum ALLES-MUSS-RAUS-PREIS Flohmarkt,,,https://rausgegangen.de/events/lagerverkauf-kostume-accessoires-fur-karneval-damenherrenkin-0/,"shoperama Lagerverkauf, Wilhelm-Mauser-Straße 47 (Gewerbehof Bell, Halle 3)",,,"So, 19. Jan | 11:00"
Pizza & Champagner Monday,,,https://rausgegangen.de/events/pizza-champagner-monday-4/,"Berrenrather Str. 221, 50937 Köln",50.91771464999999,6.924692391085179,"Mo, 20. Jan | 17:00"
Flohmarkt Trödel bei IKEA Köln-Godorf,,,https://rausgegangen.de/events/flohmarkt-trodel-bei-ikea-koln-godorf-7/,"Godorfer Hauptstraße 171, 50997 Köln",50.86166675,6.970950136292636,"So, 26. Jan | 11:00"
Curvy Kleidertauschparty für Alle,,,https://rausgegangen.de/events/curvy-kleidertauschparty-fur-alle-0/,"Sudermanplatz 1, 50670 Köln",50.9511924,6.954275142874974,"Sa, 01. Feb | 11:00"
Queer Flohmarkt,,,https://rausgegangen.de/events/queer-flohmarkt-0/,"Siegburger Straße 233w, 50679 Köln",50.923676650000004,6.981962018467481,"Sa, 01. Feb | 13:00"
Handwerks- und Flohmarkt im BüzE,,,https://rausgegangen.de/events/handwerks-und-flohmarkt-im-buze-15/,"Bürgerzentrum Ehrenfeld, Venloer Straße 492",,,"So, 02. Feb | 10:00"
Mädchenklamotte @ Köln Arcaden,,,https://rausgegangen.de/events/madchenklamotte-koln-arcaden-0/,"Köln Arcade, Kalker Hauptstraße 55",,,"So, 02. Feb | 11:00"
Win Win Deals Workshop - Tauschen statt kaufen,,,https://rausgegangen.de/events/win-win-deals-workshop-tauschen-statt-kaufen-kopie-0/,"None, Meld dich jetzt an und erfahre als Erste:r die Tipps von Morgen.",,,"Sa, 08. Feb | 10:00"
KARNEVALSMARKT 2025,,,https://rausgegangen.de/events/karnevalsmarkt-2025-0/,"Martin-Luther-Platz 2-4, 50677 Köln",50.91997645,6.952789488092229,"Sa, 08. Feb | 11:00"
lovebee - Hochzeitsmesse Duisburg,,,https://rausgegangen.de/events/lovebee-hochzeitsmesse-duisburg-4/,"Stadthalle, Schillerstraße 23",48.71024175,9.009004485900563,"Sa, 08. Feb | 11:00"
Mädchen-Flohmarkt,,,https://rausgegangen.de/events/madchen-flohmarkt-1/,"Pfarrheim Katholische Kirchengemeinde St. Severin, Severinskloster 2",,,"So, 16. Feb | 12:00"
Schallplattenbörse Köln,,,https://rausgegangen.de/events/schallplattenborse-koln-0/,"Jan-Wellem-Straße 2, 51065 Köln",50.95987555,7.005022831321961,"So, 23. Mär | 11:00"
DesignMarkt Köln,,,https://rausgegangen.de/events/designmarkt-koln-4/,"Ehrenfeldgürtel 96, 50823 Köln",50.9511578,6.9180377,"So, 06. Apr | 12:00"
Neuland,,,https://rausgegangen.de/events/neuland-17/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Heute, 09. Jan | 17:30"
DER PROZESS,,,https://rausgegangen.de/events/der-prozess-45/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Heute, 09. Jan | 19:30"
Nabucco,,,https://rausgegangen.de/events/nabucco-63/,"Rheinparkweg 1, 50679 Köln",50.94588605,6.970415338625253,"Heute, 09. Jan | 19:30"
Hamlet - Variationen,,,https://rausgegangen.de/events/hamlet-variationen-1/,"Aachener Straße 24-26, 50674 Köln",50.9366908,6.9364479,"Heute, 09. Jan | 20:00"
Torsten Schlosser: Schluss mit Schlosser 2024 - Der total bescheuerte Jahresrückblick,,,https://rausgegangen.de/events/torsten-schlosser-schluss-mit-schlosser-2024-der-total-besch-1/,"Roonstraße 78, 50674 Köln",50.9326561,6.93547753398936,"Heute, 09. Jan | 20:00"
UNSERE GRUBE,,,https://rausgegangen.de/events/unsere-grube-4/,"Zugweg 10, 50677 Köln",50.919290950000004,6.959083045784055,"Morgen, 10. Jan | 10:00"
"Dein Social Dance Festival, Move, Connect, Celebrate",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-4/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
Der verliebte Papagei,,,https://rausgegangen.de/events/der-verliebte-papagei-16/,"Krefelder Straße 26, 50670 Köln",50.9511059,6.952604132888888,"Morgen, 10. Jan | 19:30"
La Bohème,,,https://rausgegangen.de/events/la-boheme-222/,"Rheinparkweg 1, 50679 Köln",50.94588605,6.970415338625253,"Morgen, 10. Jan | 19:30"
AUS DEM SCHATTEN: THIAROYE,,,https://rausgegangen.de/events/aus-dem-schatten-thiaroye-0/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Morgen, 10. Jan | 20:00"
Büchner (UA) - Die Weltgeschichte meint es nicht persönlich mit dir,,,https://rausgegangen.de/events/buchner-ua-die-weltgeschichte-meint-es-nicht-personlich-mit--16/,"Siegburger Straße 233w, 50679 Köln",50.923676650000004,6.981962018467481,"Morgen, 10. Jan | 20:00"
Die unendliche Geschichte,,,https://rausgegangen.de/events/die-unendliche-geschichte-140/,"Aachener Straße 24-26, 50674 Köln",50.9366908,6.9364479,"Morgen, 10. Jan | 20:00"
Ausverkauft | Frizzles: Komik statt Plastik - Improvisation mit allen Mitteln,,,https://rausgegangen.de/events/frizzles-komik-statt-plastik-improvisation-mit-allen-mitteln-69/,"Roonstraße 78, 50674 Köln",50.9326561,6.93547753398936,"Morgen, 10. Jan | 20:00"
MOMO,,,https://rausgegangen.de/events/momo-113/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Sa, 11. Jan | 15:00"
Exklusive Paargeheimnisse,,,https://rausgegangen.de/events/exklusive-paargeheimnisse-7/,"Krefelder Straße 26, 50670 Köln",50.9511059,6.952604132888888,"Sa, 11. Jan | 19:30"
ALLES MUSS ANDERS,,,https://rausgegangen.de/events/alles-muss-anders-kopie-5/,"Zugweg 10, 50677 Köln",50.919290950000004,6.959083045784055,"Sa, 11. Jan | 20:00"
Crossing Common Borders,,,https://rausgegangen.de/events/crossing-common-borders-17/,"Merheimer Straße 292, 50733 Köln",50.9696929,6.947095570509195,"Sa, 11. Jan | 20:00"
Der Mensch erscheint im Holozän,,,https://rausgegangen.de/events/der-mensch-erscheint-im-holozan-18/,"Siegburger Straße 233w, 50679 Köln",50.923676650000004,6.981962018467481,"Sa, 11. Jan | 20:00"
Hexe - Heldin - Herrenwitz,,,https://rausgegangen.de/events/hexe-heldin-herrenwitz-21/,"Aachener Straße 24-26, 50674 Köln",50.9366908,6.9364479,"Sa, 11. Jan | 20:00"
SELFIES EINER UTOPIE,,,https://rausgegangen.de/events/selfies-einer-utopie-2/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Sa, 11. Jan | 20:00"
Werwölfe - Mörderisch. Gut. Improvisiert,,,https://rausgegangen.de/events/werwolfe-morderisch-gut-improvisiert-3/,"Aachener Straße 65, 50674 Köln",50.9363927,6.9319688500000005,"Sa, 11. Jan | 20:00"
ZEITDIEBE zu »MOMO«,,,https://rausgegangen.de/events/zeitdiebe-zu-momo-0/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"So, 12. Jan | 14:00"
Schnupperkurs bei Impro Köln,,,https://rausgegangen.de/events/schnupperkurs-bei-impro-koln-7/,"Aachener Straße 65, 50674 Köln",50.9363927,6.9319688500000005,"So, 12. Jan | 15:00"
842. Kunst gegen Bares,,,https://rausgegangen.de/events/842-kunst-gegen-bares-0/,"Ehrenfeldgürtel 127, 50823 Köln",50.95319615,6.918498343962824,"Mo, 13. Jan | 19:30"
PLAY ACT SPEAK TheaterSpielend dein Deutsch verbessern,,,https://rausgegangen.de/events/play-act-speak-theaterspielend-dein-deutsch-verbessern-5/,"ehrenfeldstudios, Wissmannstraße 38",,,"Di, 14. Jan | 19:45"
WASIHRWOLLT,,,https://rausgegangen.de/events/wasihrwollt-kopie-1/,"Vondelstraße 4-8, 50677 Köln",50.92153145,6.9530086,"Di, 14. Jan | 20:00"
IN MEINER HAUT - Ein interaktives Theaterstück,,,https://rausgegangen.de/events/in-meiner-haut-ein-interaktives-theaterstuck-1/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Mi, 15. Jan | 18:00"
ERSTMAL FÜR IMMER,,,https://rausgegangen.de/events/erstmal-fur-immer-3/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Mi, 15. Jan | 20:00"
POSTHUMAN CONDITION,,,https://rausgegangen.de/events/posthuman-condition-kopie-5/,"Zugweg 10, 50677 Köln",50.919290950000004,6.959083045784055,"Mi, 15. Jan | 20:00"
Ausverkauft | Die Lücke 2.0,,,https://rausgegangen.de/events/die-lucke-20-27/,"Schanzenstraße 6-20, 51063 Köln",50.9659355,7.0108717,"Do, 16. Jan | 19:00"
Digitale Kompetenz in die Veedel bringen - de:bunk CGN meets dummy variables,,,https://rausgegangen.de/events/digitale-kompetenz-in-die-veedel-bringen-debunk-cgn-meets-du-0/,"Foyer Rautenstrauch-Joest-Museum / Forum VHS, Cäcilienstraße 29-33",,,"Heute, 09. Jan | 15:00"
Moulin Rouge in Köln,,,https://rausgegangen.de/events/moulin-rouge-131/,"Goldgasse 1, 50668 Köln",50.9428278,6.961724575300002,"Heute, 09. Jan | 19:30"
"The Phoenix Theatre: ""Songs my mother told me to sing"" - Englisches Theater für die Mittelstufe",,,https://rausgegangen.de/events/the-phoenix-theatre-songs-my-mother-told-me-to-sing-englisch-0/,"Kalk-Mülheimer Str. 58, 51103 Köln",50.939813900000004,7.001495677560131,"Morgen, 10. Jan | 09:00"
"Dein Social Dance Wochenende, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-wochenende-move-connect-celebrate-1/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
HAHA Comedy Mixed-Show: Stand-up-Comedy auf der Zülpicher Straße,,,https://rausgegangen.de/events/haha-comedy-mixed-show-stand-up-comedy-auf-der-zulpicher-str-10/,"La Croque, Zülpicher Straße 19",50.9292666,6.9377164,"Morgen, 10. Jan | 20:00"
Zauberei und Bier - Tasting,,,https://rausgegangen.de/events/zauberei-und-bier-tasting-kopie-1/,"Craftbeer Corner Coeln, Martinstr. 32",50.9371997,6.9589148,"Morgen, 10. Jan | 20:00"
Burlesque Dinner Show mit Nita Bon Air.,,,https://rausgegangen.de/events/burlesque-de-argentina-27/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Morgen, 10. Jan | 23:00"
HAHA Comedy Mixed-Show: Stand-up-Comedy auf der Zülpicher Straße,,,https://rausgegangen.de/events/haha-comedy-mixed-show-stand-up-comedy-im-kwartier-latang-ko-20/,"La Croque, Zülpicher Straße 19",50.9292666,6.9377164,"Sa, 11. Jan | 19:00"
SCHNACK Stand-Up Comedy im Adina Köln,,,https://rausgegangen.de/events/schnack-stand-up-comedy-im-adina-koln-7/,"Adina Köln, Hans-Imhoff-Straße 1",50.9423459,6.9764134,"Sa, 11. Jan | 18:00"
Ehrlich Brothers,,,https://rausgegangen.de/events/ehrlich-brothers-17/,"Willy-Brandt-Platz 3, 50679 Köln",50.9385846,6.9830722,"Sa, 11. Jan | 19:00"
open stage @ motoki,,,https://rausgegangen.de/events/open-stage-motoki-1/,"motoki, Stammstr. 32 - 34",,,"Sa, 11. Jan | 19:00"
BOING! Comedy Club Köln,,,https://rausgegangen.de/events/boing-comedy-club-koln-100/,"Horizont Theater, Thürmchenswall 25",50.9493651,6.9600314,"Sa, 11. Jan | 20:00"
English Improv Comedy Theatre (Sold out),,,https://rausgegangen.de/events/english-improv-comedy-theatre-2/,"Pettenkoferstraße 4, 50823 Köln",50.9563809,6.9328696536321495,"Sa, 11. Jan | 20:00"
"Ausverkauft | That's it, darling!",,,https://rausgegangen.de/events/thats-it-darling-kopie-0/,"Roonstraße 78, 50674 Köln",50.9326561,6.93547753398936,"Sa, 11. Jan | 20:00"
"Salsa Party in Köln, Salsa Night mit Workshop",,,https://rausgegangen.de/events/salsa-party-in-koln-salsa-night-mit-workshop-2/,"Salsa Bachata Mastery, Venloer Straße 420",,,"Sa, 11. Jan | 20:45"
Comedy für Freunde - Open Mic (Test-Bühne),,,https://rausgegangen.de/events/comedy-fur-freunde-open-mic-test-buhne-4/,"Zur goldenen Nacht, Sömmeringstr. 9",,,"So, 12. Jan | 18:30"
Comedy für Freunde _ Stand-Up Mix-Show,,,https://rausgegangen.de/events/comedy-fur-freunde---stand-up-mix-show-5/,"Zur goldenen Nacht, Sömmeringstr. 9",,,"So, 12. Jan | 20:00"
SCHWÄRMEREI - Offenes Bewegungskollektiv für Alle im Stadtraum,,,https://rausgegangen.de/events/schwarmerei-offenes-bewegungskollektiv-fur-alle-im-stadtraum-1/,"Glockengasse, Glockengasse",50.1970606,8.0978322,"Mo, 13. Jan | 17:00"
Comedy für Freunde - Stand-Up Open Mic,,,https://rausgegangen.de/events/comedy-fur-freunde-mix-show-9/,"zur goldenen Nacht, Sömmeringstraße 9",,,"Mo, 13. Jan | 20:00"
Ärm en Ärm - die Benefizsitzung zu Gunsten der Rundschau-Altenhilfe,,,https://rausgegangen.de/events/arm-en-arm-die-benefizsitzung-zu-gunsten-der-rundschau-alten-0/,"Helenenstraße 14, 50667 Köln",50.940201349999995,6.945564263692347,"Mi, 15. Jan | 17:00"
Kneipenquiz em Kölsche Boor,,,https://rausgegangen.de/events/kneipenquiz-em-kolsche-boor-8/,"Eigelstein 121, 50668 Köln",50.948791,6.956675,"Mi, 15. Jan | 19:00"
"""Stand-up Zaubershow"" 70 Min. Zaubershow und Comedy im Nyx",,,https://rausgegangen.de/events/stand-up-zaubershow-70-min-zaubershow-und-comedy-im-nyx-0/,"Köln, Köln",50.928463,6.929256839210568,"Mi, 15. Jan | 19:30"
BRAUWELT Kneipenquiz,,,https://rausgegangen.de/events/brauwelt-kneipenquiz-14/,"Kalker Hauptstraße 260/262, 51103 Köln",50.9390796,7.0111584,"Do, 16. Jan | 19:00"
Richard O’Brien’s Rocky Horror Show,,,https://rausgegangen.de/events/richard-obriens-rocky-horror-show-0/,"Willy-Brandt-Platz 3, 50679 Köln",50.9385846,6.9830722,"Do, 16. Jan | 19:30"
Jochen Prang | PUNK IS DAD - Anarchie & Elternzeit,,,https://rausgegangen.de/events/jochen-prang-punk-is-dad-anarchie-elternzeit-6/,"Aachener Straße 82-84, 50674 Köln",50.9366931,6.931708,"Do, 16. Jan | 20:00"
Lachtigall in der Nachtigall,,,https://rausgegangen.de/events/lachtigall-in-der-nachtigall-13/,"Körnerstraße 65, 50823 Köln",50.949911900000004,6.923065608458731,"Do, 16. Jan | 20:00"
"Heavy Feelings x K, Le Maestro Open Call",,,https://rausgegangen.de/events/heavy-feelings-x-k-le-maestro-open-call-0/,"Sudermanstraße 2, 50670 Köln",50.95101735,6.956410004340984,"Fr, 17. Jan | 21:00"
Classic & Comedy Burlesque Show mit Miss Elinor Divine in Köln,,,https://rausgegangen.de/events/classic-comedy-burlesque-show-mit-miss-elinor-divine-in-koln-0/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Fr, 17. Jan | 23:00"
Böse Zungen -Stand Up Comedy @25hours Hotel-,,,https://rausgegangen.de/events/bose-zungen-cologne-comedy-festival-25hours-hotel-koln-0/,"25hours Hotel Köln The Circle, Im Klapperhof 22-24",50.9419314,6.9433532,"Sa, 18. Jan | 19:00"
Powerpoint-Karaoke mit Gavin Karlmeier,,,https://rausgegangen.de/events/powerpoint-karaoke-mit-gavin-karlmeier-32/,"Richard-Wagner-Straße 39, 50674 Köln",50.935277850000006,6.934854393278206,"Sa, 18. Jan | 19:30"
Gardemass - Prunk&Kostümsitzung,,,https://rausgegangen.de/events/gardemass-prunkkostumsitzung-0/,"Kristallsaal Koelnmesse, Messeplatz 1",,,"Sa, 18. Jan | 20:00"
Japans Meisterwerke der Holzarchitektur,,,https://rausgegangen.de/events/japans-meisterwerke-der-holzarchitektur-14/,"Japanisches Kulturinstitut Köln, Universitätsstraße 98",,,"Heute, 09. Jan | 09:00"
Antifeminismus - Eine politische Agenda,,,https://rausgegangen.de/events/antifeminismus-eine-politische-agenda-87/,"Appellhofplatz 23-25, 50667 Köln",50.9406105,6.9502463,"Heute, 09. Jan | 10:00"
MONETS GARTEN - Ein immersives Ausstellungserlebnis,,,https://rausgegangen.de/events/monets-garten-ein-immersives-ausstellungserlebnis-410/,"ALEGRIA EXHIBITION HALL | Köln, Lichtstraße 15",,,"Heute, 09. Jan | 10:00"
SAMMLERTRÄUME STERNSTUNDEN NIEDERLÄNDISCHER BAROCKKUNST,,,https://rausgegangen.de/events/sammlertraume-sternstunden-niederlandischer-barockkunst-292/,"Obenmarspforten 40, 50667 Köln",50.93741045,6.958443355836139,"Heute, 09. Jan | 10:00"
Dear Future Me - extended until 31st January -,,,https://rausgegangen.de/events/dear-future-me-extended-until-31st-january-1/,"Thomas Rehbein Galerie, Aachener Straße 5",,,"Heute, 09. Jan | 11:00"
HOUSE OF BATES // POP-UP MUSEUM,,,https://rausgegangen.de/events/house-of-bates-pop-up-museum-208/,"Luxemburger Straße 78, 50674 Köln",50.9256503,6.937640806343311,"Heute, 09. Jan | 11:00"
Das MiQua:forum - ein Schaufenster ins zukünftige Museum,,,https://rausgegangen.de/events/das-miquaforum-ein-schaufenster-ins-zukunftige-museum-13/,"Alter Markt 31, 50667 Köln",50.9385168,6.9596171,"Heute, 09. Jan | 13:00"
Goldene Jahre - Kölner Tanzträume. Aufbruch in den 1960er Jahren,,,https://rausgegangen.de/events/goldene-jahre-kolner-tanztraume-aufbruch-in-den-1960er-jahre-215/,"Im Mediapark 7 (3.OG), 50670 Köln",,,"Heute, 09. Jan | 14:00"
Karl Blossfeldt - Photographie im Licht der Kunst,,,https://rausgegangen.de/events/karl-blossfeldt-photographie-im-licht-der-kunst-104/,"Im Mediapark 7, 50670 Köln",50.9487249,6.943300842058996,"Heute, 09. Jan | 14:00"
Als ich das Seufzen leid war,,,https://rausgegangen.de/events/als-ich-das-seufzen-leid-war-5/,"Helmholtzstraße 6-8, 50825 Köln",50.9514333708294,6.906921076141829,"Heute, 09. Jan | 15:00"
EDITIOON #3,,,https://rausgegangen.de/events/editioon-3-9/,"Galerie r8m, Luxemburger Straße 197",,,"Heute, 09. Jan | 16:00"
FROM YANGON TO PESHAWAR,,,https://rausgegangen.de/events/from-yangon-to-peshawar-5/,"Körnerstraße 6-8, 50823 Köln",50.9478868,6.92149595,"Heute, 09. Jan | 16:00"
BEGGAR‘S HONEY by Jack Latham @K18 !,,,https://rausgegangen.de/events/beggars-honey-by-jack-latham-0/,"Körnerstraße, 50823 Köln",50.95062151742734,6.92433963246148,"Morgen, 10. Jan | 15:00"
Brauereibesichtigung  - Brauwelt Köln,,,https://rausgegangen.de/events/brauereibesichtigung-brauwelt-koln-kopie-3/,"Kalker Hauptstraße 260/262, 51103 Köln",50.9390796,7.0111584,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-3/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
Wohin - Wege der Kreativität,,,https://rausgegangen.de/events/wohin-wege-der-kreativitat-0/,"Komödienstraße 56/58, 50667 Köln",50.941466701727656,6.953725774666945,"Morgen, 10. Jan | 18:00"
Street Art aus Lateinamerika im Belgischen Viertel (Beratung & Führung),,,https://rausgegangen.de/events/street-art-aus-lateinamerika-im-belgischen-viertel-5/,"Showroom Arte Popular Latino & Open Space, Lindenstraße 84",,,"Sa, 11. Jan | 17:00"
LANGSAM SEHEN - HELENA JANDT,,,https://rausgegangen.de/events/langsam-sehen-helena-jandt-0/,"CO³, Thürmchenswall 66",,,"Sa, 11. Jan | 18:00"
Passagen Interior Design Week: New Archeology? Ettore Sottsass reloaded,,,https://rausgegangen.de/events/passagen-interior-design-week-new-archeology-ettore-sottsass-0/,"Italienisches Kulturinstitut Köln, Universitätsstraße 81",,,"Sa, 11. Jan | 18:00"
Verbindungen,,,https://rausgegangen.de/events/verbindungen-1/,"Kunstmeile Köln Buchforst, Kalk-Mülheimer Straße 320",,,"So, 12. Jan | 15:00"
""" Mobile Bizarre "" Ulkige Dinge in Bewegung  / Interaktive Rauminstallation im UV-Licht",,,https://rausgegangen.de/events/mobile-bizarre-ulkige-dinge-in-bewegung-interaktive-rauminst-16/,"KunstKwartier44, Ringstraße 40+46",,,"Di, 14. Jan | 17:00"
Kunstspäti: Who put the muse in the museum?,,,https://rausgegangen.de/events/kunstspati-who-put-the-muse-in-the-museum-0/,"Obenmarspforten 40, 50667 Köln",50.93741045,6.958443355836139,"Do, 16. Jan | 18:00"
Kunstspäti: Who put the muse in the museum? 1,,,https://rausgegangen.de/events/kunstspati-who-put-the-muse-in-the-museum-1/,"Obenmarspforten 40, 50667 Köln",50.93741045,6.958443355836139,"Do, 16. Jan | 18:00"
Bertram Jesdinsky: Mondkalb mit Reibekuchen,,,https://rausgegangen.de/events/bertram-jesdinsky-mondkalb-mit-reibekuchen-0/,"Galerie Thomas Schulte, Charlottenstr. 24",52.5102778,13.3920677,"Sa, 18. Jan | 12:00"
68elf studio zeigt: Er-Schöpfung mit Paul Simo und Caspar Reuter,,,https://rausgegangen.de/events/68elf-studio-zeigt-er-schopfung-mit-paul-simo-und-caspar-reu-0/,"68elf studio, Gottesweg 102",,,"Sa, 18. Jan | 15:00"
Aufbrüche in Köln - Kuratorenführung durch das Tanzmuseum,,,https://rausgegangen.de/events/aufbruche-in-koln-kuratorenfuhrung-durch-das-tanzmuseum-1/,"Tanzmuseum, Im Mediapark 7",,,"So, 19. Jan | 15:00"
Philosophische Führung | Karl Blossfeldt - Photographie im Licht der Kunst,,,https://rausgegangen.de/events/philosophische-fuhrung-karl-blossfeldt-photographie-im-licht-1/,"Im Mediapark 7, 50670 Köln",50.9487249,6.943300842058996,"So, 19. Jan | 17:00"
None,,,https://rausgegangen.de/events/autorenlesung-zu-europas-griff-nach-den-sternen-zur-geschich-0/,Adresse nicht gefunden,,,"Do, 23. Jan | 18:00"
Ausstellung Ted Green,,,https://rausgegangen.de/events/ausstellung-ted-green-0/,"AACHENER EINS EINS 4, Aachener Straße 114",,,"Fr, 24. Jan | 18:00"
Vernissage mit Ted Green,,,https://rausgegangen.de/events/vernissage-mit-ted-green-0/,"AACHENER EINS EINS 4, Aachener Straße 114",,,"Fr, 24. Jan | 18:00"
HAHA Comedy: Raw Night!,,,https://rausgegangen.de/events/haha-comedy-raw-night-kopie-10/,"La Croque, Zülpicher Straße 19",50.9292666,6.9377164,"Heute, 09. Jan | 19:55"
Klönschnack - Zeit für Nachbarschaft,,,https://rausgegangen.de/events/klonschnack-zeit-fur-nachbarschaft-277/,"Richard-Wagner-Str. 8, 50674 Köln",50.935607399999995,6.936214490961607,"Heute, 09. Jan | 16:00"
Vortrag: Das Praetorium von Köln und seine Präsentation im MiQua. Mit Prof. Dr. Sebastian Ristow,,,https://rausgegangen.de/events/vortrag-das-praetorium-von-koln-und-seine-prasentation-im-mi-0/,"Alter Markt 31, 50667 Köln",50.9385168,6.9596171,"Heute, 09. Jan | 16:00"
Öffentliche Brauhaustour,,,https://rausgegangen.de/events/offentliche-brauhaustour-84/,"Brauerei zur Malzmühle, Heumarkt 6",50.93460745,6.9605295868245785,"Heute, 09. Jan | 18:30"
Echtzeit Comedy - Stand-Up am Donnerstag,,,https://rausgegangen.de/events/echtzeit-comedy-stand-up-am-donnerstag-1/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Heute, 09. Jan | 20:00"
"Dein Social Dance Festival, Move, Connect, Celebrate",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-5/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
Lebenskunde im Kulturraum,,,https://rausgegangen.de/events/lebenskunde-im-kulturraum-262/,"Venloer Straße 405, 50825 Köln",50.9518765,6.913792881588453,"Morgen, 10. Jan | 18:00"
KALEIDOSKOP - Offene Erzählbühne in Köln Mülheim,,,https://rausgegangen.de/events/kaleidoskop-offene-erzahlbuhne-in-koln-mulheim-2/,"MüZe, Berliner Str. 77",,,"Morgen, 10. Jan | 19:00"
Lachkater - die Stand Up Comedy Show,,,https://rausgegangen.de/events/lachkater-die-stand-up-comedy-show-58/,"Goldfinger, Friesenstraße 54",50.9407446,6.9421787,"Morgen, 10. Jan | 19:00"
Echtzeit Comedy - Stand-Up am Freitag,,,https://rausgegangen.de/events/echtzeit-comedy-stand-up-am-freitag-1/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Morgen, 10. Jan | 20:00"
Mit anderen Worten,,,https://rausgegangen.de/events/mit-anderen-worten-0/,"motoki, Stammstr. 32 - 34",,,"Morgen, 10. Jan | 20:00"
"Nito Torres „Attraktivität ist eine Frage der Beleuchtung!“ Komedy, Kabarett, Kwatsch und Kwalität!",,,https://rausgegangen.de/events/nito-torres-attraktivitat-ist-eine-frage-der-beleuchtung-kom-0/,"Dreikönigenstraße 23, 50678 Köln",50.9252613,6.9644783761029405,"Morgen, 10. Jan | 20:00"
Vom Mikrokosmos bis an den Rand des Universums,,,https://rausgegangen.de/events/vom-mikrokosmos-bis-an-den-rand-des-universums-4/,"Nikolausstraße 55, 50937 Köln",50.9234437,6.929924351202608,"Morgen, 10. Jan | 20:00"
